species	FAME000121_S41	FAME000114_S47	FAME000129_S59	FAME000122_S40	FAME000109_S52	FAME000120_S42	FAME000117_S45	FAME000106_S55	FAME000119_S43	FAME000126_S62	FAME000125_S63	FAME000132_S66	FAME000108_S53	FAME000107_S54	FAME000127_S61	FAME000118_S44	FAME000112_S49	FAME000113_S48	FAME000123_S39	FAME000104_S65	FAME000110_S51	FAME000115_S64	FAME000111_S50	FAME000128_S60	FAME000130_S58	FAME000124_S38	FAME000131_S57	FAME000105_S56	FAME000116_S46
Klebsiella phage ST405-OXA48phi1.1	0.038217534204693114		0.47875523638539796		0.13432527381690432	0.0076546233925290875	0.009552010698251982	0.7730594090860955		0.05140066820868672	0.44609155171230525		0.45479755962285084	2.1864103289039676	0.49271636675235647		0.031456432840515886			0.35110462917949553	0.08253743662303974	0.3302585126978704	0.19533257941811455	0.4103316351814776	1.5158818542958297		2.496054809283707	0.6544372830937035	0.04703392321712035
Klebsiella phage ST437-OXA245phi4.1	0.527401972024765	1.094540101132945	0.47277079593058047	1.03026400515132	0.7026245091961149	0.5664421310471525	0.3820804279300793	1.249602880440538	0.9756472305446724	0.2570033410434336	0.3911879761169446	1.2740580103008945	0.776483638380477	0.5654509471303364	0.5569837189374465	0.7695153533111357	0.4508755373807277	1.126488574187319	1.60909440386622	0.27008048398422735	0.40089612074047876	0.34734084956155337	1.0383468695383984	0.46583543124467264	0.6133337765736416	1.750707110114113	0.3637273392094223	0.466038671294001	0.6349579634311248
Klebsiella phage ST512-KPC3phi13.3	3.699457311014293	4.275747295653844	0.6163973668461998	5.390488455523871	2.25253151477578	5.8251684017146355	4.116916610946604	2.8910303928836174	1.3059844818314512	0.6018161569433736	0.7961018461327294	1.5044727568446734	2.1408763172490293	1.102629346904156	0.9762516831925573	3.115057343692194	3.0722449407570513	2.9610556807209525	4.2561370750727665	0.4753416518122401	2.216719726447353	0.7459287097141556	2.1280970494499845	0.7829999801772157	1.0255472632681217	2.633375597386131	0.9295254224240791	2.359940505701537	4.180139925921571
Klebsiella phage SopranoGao	0.007643506840938623	0.544069640914037	0.005984440454817474	0.3679514304111857	0.10332713370531102	0.03827311696264544	0.7450568344636546	0.07412898443291327	1.1984328186218023		0.006862946949420081	1.2605042016806725	0.16638935108153077	0.004712091226086137	0.03366385114457094	0.03699593044765076	0.15728216420257943	0.21725136787898294	0.00549178977428744		0.17686593562079944	0.011388224575788634	0.07196463452246324	0.009911392154141972	0.01495936040423516	0.2535843167853311	0.0057734498287209885	0.00991571641051066	0.20577341407490152
Klebsiella phage phiKO2	0.038217534204693114	0.019202457914613072	0.604428485936565	0.009198785760279642	0.30998140111593303	0.0076546233925290875	0.07641608558601586	0.4235941967595044	0.015364523315664132	0.2976955367086439	0.1509848328872418	0.8945513689346707	0.9650582362728786	2.0686080482518143	0.12241400416207615	0.03699593044765076	0.2201950298836112	0.29771483746379146		0.2106627775076973	0.1297016861219196	0.41567019701628516	0.6579623727768068	0.8503974468253811	1.7053670860828083	0.043889593289768845	1.7512797813786998	0.872583044124938	0.07643012522782057
Klebsiella phage vB_Kpn_Chronis	0.05350454788657036	0.37764833898739036	0.13165769000598443	0.027596357280838927	0.7956189295308947	0.06889161053276179	0.9743050912217022	0.1058985491898761	0.2227855880771299	0.3169707872869014	0.6176652254478072	1.4434806180536732	0.2107598447032723	0.03769672980868909	0.22034520749173706	0.1849796522382538	0.36699171647268536	0.587383327969102	0.01647536932286232	0.3132933614217037	0.17686593562079944	0.40997608472839087	1.0794695178369487	0.39447340773485046	0.15458005751043	0.6583438993465327	0.04233863207728725	0.02974714923153198	0.4997354341819037
Klebsiella virus IME279	0.015287013681877246	0.057607373743839216	0.002992220227408737		0.05166356685265551		0.009552010698251982		0.053775831604824464	0.00214169450869528		0.06099213879100027		0.004712091226086137		0.007399186089530152	0.031456432840515886	0.02413904087544255			0.035373187124159884		0.23645522771666494		0.003324302312052258				0.09994708683638073
Mimiviridae sp. ChoanoV1	0.3057402736375449			0.009198785760279642							0.013725893898840161		0.011092623405435386	0.004712091226086137	0.0030603501040519037						0.011791062374719963	0.005694112287894317	0.010280662074637606						
Morganella phage IME1369_01	0.007643506840938623		0.005984440454817474	0.018397571520559285	0.010332713370531101			0.02117970983797522		2.5079242696821726	2.374579644499348				0.015301750520259519					3.667692972505807		4.521125156588088	0.07196463452246325	0.0019822784308283943	0.001662151156026129	0.004876621476640983			0.0058792404021400435
Morganella phage IME1369_02	0.007643506840938623	0.006400819304871024	0.014961101137043686		0.1963215540400909			0.08471883935190087		1.8311488049344642	2.031432297028344		0.13311148086522465	0.31571011214777117	0.14077610478638755			0.00804634695848085		2.7548209366391188	0.1297016861219196	3.4335497096002734	0.05140331037318803	0.11497214898804686	0.08975616242541097	0.004876621476640983	0.11162003002193911	0.11898859692612791	
Pectobacterium phage ZF40	0.27516624627379044		0.28426092160383004		0.06199628022318661		0.028656032094755944	0.20120724346076457	0.007682261657832066	0.11350980896084983	0.13039599203898153		0.26622296173044924	0.4382244840260107	0.0887501530175052		0.010485477613505295	0.00804634695848085		0.06481931615621456	0.03537318712415989	0.1651292563489352	0.29813920016449064	0.3052708783475727	0.3906055216661403		0.2809745583310881	0.15865146256817056	
Phage Gifsy-1	0.007643506840938623									0.00856677803478112	0.013725893898840161				0.00918105031215571					0.01620482903905364		0.0341646737273659							
Phage NG54	0.015287013681877246		0.029922202274087373							0.8609611924955025	1.516711275821838			0.004712091226086137	0.06732770228914188					1.1883541295306002		1.0078578749572942		0.07532658037147899	0.026594418496418065		0.015395866209922636		
Phage NV21	0.030574027363754492		0.00897666068222621	0.14718057216447428	0.12399256044637322	0.02296387017758726		0.04235941967595044	0.04609356994699239	0.32339587081298726	0.15784777983666184	0.013553808620222282	0.11092623405435385	0.10837809819998116	0.015301750520259519	0.022197558268590455	0.010485477613505295		0.038442528420012084	0.9452816939447957	0.09432849899775969	0.9452226397904566	0.17477125526883933	0.0019822784308283943	0.009972906936156774	0.029259728859845898	0.021169316038643624	0.06941001487357462	0.0058792404021400435
Prochlorococcus phage P-RSM4	0.007643506840938623					0.0076546233925290875	0.009552010698251982			0.00214169450869528	0.013725893898840161				0.0030603501040519037												0.0019244832762403295		
Prochlorococcus phage P-SSM3	0.007643506840938623						0.019104021396503964		0.007682261657832066			0.006776904310111141														0.20481810201892128	0.0019244832762403295		0.01763772120642013
Prochlorococcus virus PGSP1	0.007643506840938623					0.0076546233925290875			0.007682261657832066	0.00214169450869528					0.006120700208103807											0.009753242953281966	0.0057734498287209885		
Prochlorococcus virus PSSM7	0.007643506840938623			0.009198785760279642								0.006776904310111141			0.0030603501040519037										0.001662151156026129				
Prokaryotic dsDNA virus sp.	0.3516013146831766	0.006400819304871024	0.014961101137043686	0.018397571520559285		0.02296387017758726	0.028656032094755944	0.04235941967595044	0.007682261657832066	0.04497558468260088	0.24020314322970282	0.013553808620222282	0.022185246810870772	0.009424182452172273	0.027543150936467132	0.014798372179060304	0.010485477613505295	0.0160926939169617		0.23767082590612004	0.023582124749439926	0.21637626693998405	0.010280662074637606	0.07730885880230737	0.019945813872313548	0.058519457719691796	0.02886724914360494	0.02974714923153198	0.06467164442354048
Proteus phage vB_PvuS_Pm34	0.022930520522815866	0.025603277219484095	0.04189108318372232		0.010332713370531101		0.19104021396503965	0.01058985491898761	0.015364523315664132	0.1392101430651932	0.13039599203898153	0.013553808620222282	0.16638935108153077		0.012241400416207615	0.540140584535701	0.010485477613505295	0.00804634695848085		0.2106627775076973	0.011791062374719963	0.15374103177314657	0.020561324149275213	0.0019822784308283943	0.001662151156026129		0.007697933104961318		0.0058792404021400435
Salmonella phage Bp96115	0.022930520522815866	0.11521474748767843	0.03889886295631358		0.18598884066955984	0.015309246785058175	0.20059222466329163	0.06353912951392567	0.5070292694169164		0.006862946949420081	1.5248034697750068	0.09983361064891846	0.11309018942606729	0.00918105031215571	0.244173140954495	0.17825311942959002	0.32185387833923396	0.00549178977428744		0.17686593562079944		0.13364860697028888	0.009911392154141972	0.08975616242541097	0.5998244416268409	0.007697933104961318		0.44682227056264334
Salmonella phage FSL SP-016	0.007643506840938623	0.019202457914613072	0.18850987432675045		0.14465798718743542	0.0076546233925290875	0.8978890056356864	0.1058985491898761	0.007682261657832066	0.16276878266084127	0.16471072678608195	0.22363784223366767	0.09983361064891846	0.009424182452172273	0.11935365405802424		0.031456432840515886	0.0160926939169617	0.00549178977428744	0.16744990007022093	0.16507487324607947	0.26762327753103293	0.13364860697028888	0.3805974587190517	0.09640476704951549	0.41451282551448354	0.025018282591124284	0.02974714923153198	0.135222529249221
Salmonella phage S107	0.007643506840938623	0.19842539845100174	0.03291442250149611		0.08266170696424881	0.015309246785058175	0.14328016047377973	0.02117970983797522	0.06145809326265652	0.02355863959564808	0.08235536339304098	0.813228517213337	0.08874098724348309	0.004712091226086137	0.07956910270534949	0.07399186089530152	0.1887385970430953	0.18506598004505956	0.00549178977428744	0.04861448711716092	0.1532838108713595	0.06263523516683749	0.1542099311195641	0.08325569409479255	0.024932267340391938	0.5120452550473032	0.019244832762403293		0.135222529249221
Salmonella phage SI7	0.007643506840938623	0.04480573513409716	0.4817474566128067		0.010332713370531101		0.08596809628426784	0.031769564756962826	0.038411308289160326	0.2013192838173563	0.08235536339304098		0.0776483638380477	0.023560456130430684	1.104786387562737	0.007399186089530152	0.02097095522701059	0.0321853878339234	0.00549178977428744	0.03240965807810728	0.023582124749439926	0.12527047033367497	0.020561324149275213	0.7790354233155589	0.16953941791466515		0.04041414880104692	0.02974714923153198	0.0411546828149803
Salmonella phage SPN3UB	0.7261331498891691				0.020665426741062202		0.019104021396503964	0.01058985491898761	0.046093569946992395	0.01927525057825752	0.054903575595360646	0.006776904310111141	0.011092623405435386		0.006120700208103807		0.010485477613505295			0.03240965807810728		0.0341646737273659		0.007929113723313577	0.011635058092182904	0.004876621476640983	0.007697933104961318		0.023516961608560174
Salmonella phage SSU5	0.015287013681877246		0.014961101137043686							0.19917758930866103	1.0774826710589527				0.03366385114457094				0.00549178977428744	1.3882136876789284		1.9075276164445962	0.020561324149275213	0.005946835292485183					
Salmonella phage ST64B	0.5961935335932126	0.6400819304871024	0.296229802513465	0.34955385889062646	0.6612936557139905	1.0410287813839558	0.2770083102493075	0.434184051678492	1.628639471460398	0.1713355606956224	0.08921831034246105	0.013553808620222282	0.4769828064337216	0.7021015926868344	0.31827641082139796	1.4058453570107288	0.9332075076019712	0.3942710009655616	0.5272118183315943	0.10803219359369093	1.0611956137247966	0.1935998177884068	0.1542099311195641	0.3330227763791702	0.6981034855309741	0.07314932214961475	0.9295254224240791	0.41646008924144773	0.6878711270503851
Salmonella phage SW5	0.007643506840938623	0.019202457914613072	0.31119090365050867		0.020665426741062202	0.02296387017758726	0.06686407488776387		0.007682261657832066	0.10708472543476398	0.0686294694942008		0.044370493621741544	0.004712091226086137	0.7467254253886645	0.007399186089530152		0.02413904087544255		0.01620482903905364	0.011791062374719963	0.1366586949094636	0.05140331037318803	0.4836759371221282	0.11801273207785516		0.019244832762403297	0.03966286564204264	0.01763772120642013
Salmonella phage SW9	0.007643506840938623		0.002992220227408737			0.0076546233925290875					0.020588840848260244			0.004712091226086137	0.030603501040519034							0.028470561439471586	0.010280662074637606	0.0019822784308283943			0.003848966552480659		
Salmonella phage Solent	0.007643506840938623	0.006400819304871024	0.029922202274087373				0.009552010698251982			0.00428338901739056			0.011092623405435386		0.0030603501040519037						0.011791062374719963		0.010280662074637606	0.04361012547822467	0.043215930056679355		0.0057734498287209885		
Salmonella phage epsilon34	0.02293052052281587	0.08961147026819433	0.002992220227408737	0.02759635728083893	0.15499070055796652	0.06889161053276179		0.7836492640050832	0.2535146347084582	0.04069219566521032	0.04804062864594057		0.343871325568497	0.018848364904344547	0.01836210062431142	0.022197558268590455	0.08388382090804236	0.00804634695848085	0.17573727277719808	0.04321287743747637	0.4126871831151987	0.09110579660630908	0.08224529659710085	0.02378734116994073	0.001662151156026129	0.22432458792548524		0.15865146256817056	0.399788347345523
Salmonella phage g341c	0.007643506840938623	0.03200409652435512	0.011968880909634948	0.009198785760279642	0.1756561272990287	0.0076546233925290875	0.009552010698251982		0.046093569946992395	0.02570033410434336	0.013725893898840161	0.8200054215234481	0.06655574043261231	0.014136273678258409	0.07038805239319378	0.014798372179060304	0.12582573136206354	0.20115867396202125	0.01647536932286232	0.037811267757791825	0.16507487324607947	0.07402345974262613	0.041122648298550425	0.07334430194065059	0.05651313930488839	0.6290841704866869	0.05388553173472922	0.08924144769459594	0.0058792404021400435
Salmonella phage vB_SosS_Oslo	0.3516013146831766	0.019202457914613072	0.23040095751047276	0.06439150032195749	0.041330853482124404		0.4584965135160951		0.5454405777060767	0.07924269682172536	0.061766522544780725		0.011092623405435386		0.11935365405802424	0.029596744358120607	0.010485477613505295	0.0160926939169617		0.03240965807810728	0.1297016861219196	0.10818813346999204	0.339261848463041	0.0713620235098222	0.1894852317869787		0.03464069897232593	0.02974714923153198	0.03527544241284026
Salmonella virus RE2010	0.04586104104563173	0.5696729181335211	0.45182525433871934	0.018397571520559285	0.919611489977268	0.42100428658909983	0.4298404814213392	0.1058985491898761	2.5505108704002457	0.1584853936434507	0.10980715119072129	1.199512062889672	0.43261231281198004	0.08481764206955046	0.7589668258048721	0.4291527931927488	1.0695187165775402	0.4425490827164467	0.00549178977428744	0.12963863231242911	0.8017922414809574	0.15374103177314657	0.5551557520304308	0.4836759371221282	0.17120156907069128	1.7555837315907539	0.05003656518224857	0.1487357461576599	0.4879769533776236
Salmonella virus SEN8	0.7949247114576168	0.3264417845484222	0.4997007779772591	0.018397571520559285	0.48563752841496177	0.15309246785058175	0.8978890056356863	0.4235941967595044	0.26119689636629023	0.22701961792169967	0.29510671882506345	2.100840336134454	0.5324459234608985	0.2167561963999623	0.8109927775737544	0.37735849056603776	0.7864108210128972	0.7161248793047956	0.2196715909714976	0.25927726462485823	0.30656762174271907	0.3644231864252363	1.5009766628970906	0.6343290978650862	0.34572744045343484	1.0387203745245295	0.048112081906008235	0.1487357461576599	0.7055088482568053
Serratia phage PCH45	0.007643506840938623	0.006400819304871024		0.7359028608223714	0.010332713370531101		0.009552010698251982		0.007682261657832066	0.321254176304292	0.006862946949420081				0.3274574611335537	0.8509064002959674	0.14679668658907413	0.0321853878339234			0.011791062374719963	0.01708233686368295		0.18236961563621226		0.004876621476640983		0.00991571641051066	
