species	FAME000016	FAME000003	FAME000008	FAME000022	FAME000023	FAME000015	FAME000001	FAME000018	FAME000013	FAME000019	FAME000006	FAME000011	FAME000014	FAME000002	FAME000012	FAME000009	FAME000020	FAME000010	FAME000017	FAME000005	FAME000007	FAME000004
unclassified Iridoviridae species	0.0009660155721710234	0.0011756545456683008		0.0076100926740174536													0.0029639070222367125	0.0010419760032926442				
unclassified Ithacavirus species	0.0038640622886840937		0.001631954984153717	0.0016911317053372116			0.0026914640218546875	0.0011944577161968467	0.0005876580065465102				0.0014081465974484385		0.039818824349211086		0.0029639070222367125	0.0020839520065852883		0.005124478234943351		
unclassified Jedunavirus species	0.0019320311443420468	0.0011756545456683008	0.001631954984153717	0.0016911317053372116			0.0007689897205299108	0.0015926102882624622	0.002350632026186041				0.005163204190644274				0.0007409767555591781	0.0020839520065852883		0.0009317233154442457		
unclassified Jerseyvirus species	0.0019320311443420468	0.01293220000235131	0.006854210933445612	0.004227829263343029			0.003844948602649554	0.0007963051441312311	0.008227212091651143			0.001161872008179579	0.0009387643982989589			0.018736240573328962	0.007409767555591781	0.01979754406256024	0.01584714298650729	0.022361359570661897	0.0015900779138177772	
unclassified Jilinvirus species	0.009660155721710233	0.0011756545456683008	0.0013055639873229736	0.008455658526686057			0.0001922474301324777	0.005574136008918618					0.0014081465974484385				0.005927814044473425	0.0026049400082316103		0.002329308288610614	0.0015900779138177772	
unclassified Johnsonvirus species	0.0009660155721710234												0.00046938219914947947		0.04479617739286247							
unclassified Kagunavirus species	0.0019320311443420468	0.011756545456683008	0.321821522875113	0.27396333626462827			0.10650507629339265	0.026676222328396244	0.11047970523074392		0.0014464732571202645	0.003485616024538737	0.01877528796597918	0.007520606461705073	0.014932059130954158	0.032788421003325685	0.12744800195617864	1.0596895953486192	0.006791632708503125	4.231421437090042	0.16324799915195845	0.0174140182847192
unclassified Kayfunavirus species	0.0009660155721710234	0.0011756545456683008	0.045694739556304084	0.0008455658526686058			0.04017971289768784	0.001990762860328078	0.002350632026186041				0.0009387643982989589				0.0022229302666775344	0.0020839520065852883		0.03121273106738223	0.007420363597816293	
unclassified Kisquinquevirus species	0.0019320311443420468	0.0011756545456683008	0.0009791729904922303	0.0016911317053372116				0.00039815257206561556	0.0011753160130930204				0.002816293194896877				0.0014819535111183562	0.0015629640049389664		0.00046586165772212284		
unclassified Kochikohdavirus species	0.0009660155721710234		0.0009791729904922303	0.005918960968680241			0.0005767422903974331										0.006668790800032603	0.0010419760032926442		0.00046586165772212284	0.0010600519425451847	
unclassified Kolesnikvirus species	0.0019320311443420468	0.0035269636370049025	0.0019583459809844606	0.0025366975580058174			0.840698011969325	0.002787068004459309	0.005876580065465102		0.000964315504746843	0.003485616024538737	0.0037550575931958358	0.0015041212923410144	0.014932059130954158	0.0046840601433322405	0.0022229302666775344	0.0036469160115242547		0.00046586165772212284	0.009540467482906663	
unclassified Krischvirus species	0.004830077860855117	0.028215709096039217	0.0035903009651381775				0.010189113797021318		0.0005876580065465102				0.0037550575931958358				0.0029639070222367125	0.0015629640049389664		0.006522063208109719	0.0015900779138177772	
unclassified Kuravirus species	0.006762109005197164	0.008229581819678106	0.39558588815886103	0.0067645268213488464		0.0014358326393475577	0.6036569306159799	0.003981525720656156	0.015279108170209265		0.000964315504746843	0.002323744016359158	0.4327703876158201	0.0015041212923410144	0.004977353043651386		0.036307861022399725	0.014066676044450697		0.46492993440667857	0.02703132453490221	
unclassified Kuttervirus species	0.007728124577368187	0.0023513090913366017	0.0035903009651381775	0.005073395116011635			0.003268206312252121	0.001990762860328078	0.009402528104744163				0.0018775287965979179				0.017042465377861096	0.004688892014816899		0.0032610316040548597	0.0021201038850903694	
unclassified Lambdavirus species	0.3226492011051218	0.5807733455601406	0.06723654534713315	0.19194344855577353	0.0716574772587034	0.0043074979180426735	0.031528578541726346	0.13457556935817805	0.12399583938131366	1.333684591826654	0.000964315504746843	0.06390296044987684	0.14222280634229229	0.007520606461705073		0.5199306759098786	0.32677074920159754	0.13024700041158052	0.011319387847505207	0.27625596302921884	0.05724280489743998	0.24669859236685535
unclassified Lederbergvirus species	0.36805193299715994	0.2739275091407141	0.09073669711894666	0.20462693634580262	0.0019904854794084276	0.005743330557390231	0.02922160938013661	0.17598343685300208	0.16983316389194145	0.006586096749761254	0.08968134194145641		0.2285891309857965	2.433668251007761			0.28601702764584275	0.17140505254163996	11.93516254640949	0.1695736434108527	0.03127153230508295	0.005804672761573066
unclassified Limdunavirus species	0.0019320311443420468		0.0009791729904922303	0.0033822634106744232			0.0021147217314572545	0.0011944577161968467	0.005876580065465102				0.0018775287965979179				0.0014819535111183562	0.0031259280098779323		0.005124478234943351	0.0015900779138177772	
unclassified Machinavirus species	0.0454027318920381	0.004702618182673203	2.1851877237818274	0.03635933166475005	0.0019904854794084276	0.0028716652786951154	0.13745691254472156	1.0053352444656793	0.3396663277838829	0.003293048374880627	0.0024107887618671077	0.001161872008179579	2.293401425044357	0.015041212923410145	0.004977353043651386	0.037472481146657924	0.04519958208910987	1.4796059246755546	0.006791632708503125	0.043790995825879545	0.16483807706577622	0.0174140182847192
unclassified Mieseafarmvirus species	0.0019320311443420468			0.0008455658526686058			0.0009612371506623885	0.00039815257206561556	0.0011753160130930204				0.00046938219914947947									
unclassified Mimiviridae species	0.0028980467165130703		0.0003263909968307434	0.0008455658526686058				0.0007963051441312311	0.004701264052372082								0.0014819535111183562	0.0005209880016463221	0.0022638775695010415	0.0163051580202743	0.0005300259712725924	
unclassified Mooglevirus species	0.0019320311443420468	0.0011756545456683008	0.0009791729904922303	0.0016911317053372116			0.0005767422903974331	0.0011944577161968467	0.0017629740196395305				0.00046938219914947947				0.004445860533355069	0.0015629640049389664		0.00046586165772212284	0.0010600519425451847	
unclassified Mudcatvirus species	0.0009660155721710234			0.0025366975580058174				0.00039815257206561556									0.0007409767555591781	0.0005209880016463221		0.002329308288610614		
unclassified Muvirus species	0.18837303657334956	0.08817409092512256	0.02023624180350609	0.10907799499425015	0.0019904854794084276		0.010381361227153796	0.05932473323777672	0.09872654509981371			0.3427522424129758	0.03379551833876252				0.12152018791170521	0.03751113611853519		0.06382304710793082	0.007420363597816293	
unclassified Myoviridae species	3.7104658127089007	4.246464218953903	11.330989845976088	3.5319285665967666	0.03383825314994327	3.4775866524997845	4.1087120767913135	2.6405478579391626	7.620749028895144	0.15148022524450883	1.4898674548338726	1.5266998187479668	6.742205908583123	2.99470549305096	9.680951669901946	0.08899714272331256	2.841645857569448	4.183533653219967	0.46635877931721453	3.5065406976744184	11.238670694864048	0.5543462487302279
unclassified Nickievirus species	0.39027029115709344	0.4491000364452909	0.13055639873229735	0.22492051680984915		0.0014358326393475577	0.12534532444637544	0.168816690555821	0.23447554461205758	0.006586096749761254		0.001161872008179579	0.17226326708785897				0.2400764688011737	0.24799028878364932	0.004527755139002083	0.39272137745974955	0.07155350612179996	0.002902336380786533
unclassified Nonagvirus species	0.0009660155721710234	0.009405236365346407	0.0006527819936614868	0.0008455658526686058			0.01499529955033326	0.00039815257206561556	0.0017629740196395305				0.0009387643982989589				0.004445860533355069	0.0015629640049389664		0.0037268932617769827	0.008480415540361478	
unclassified Nonanavirus species	0.0009660155721710234	0.0011756545456683008					0.0001922474301324777		0.0005876580065465102				0.0009387643982989589							0.0037268932617769827	0.0010600519425451847	
unclassified Obolenskvirus species	0.0009660155721710234	0.0011756545456683008	0.006527819936614868	0.0033822634106744232				0.004777830864787387	0.02350632026186041		0.0004821577523734215		0.0014081465974484385	0.030082425846820287				0.02448643607737714		0.00978309481216458	0.0037101817989081466	
unclassified Oslovirus species	0.3226492011051218	0.05172880000940524	0.012076466882737506	0.4244740580396401			0.010958103517551228	0.1592610288262462	0.05817814264810451		0.01832199459019002		0.03379551833876252				0.2193291196455167	0.04376299213829105		0.019100327966607034	0.012720623310542217	
unclassified Peduovirus species	0.5313085646940628	1.0510351638274609	0.22520978781321296	0.4371575458296692	0.003980970958816855	0.0014358326393475577	0.08381987953776028	0.27990125816212774	0.39255554837306883		0.000964315504746843	0.001161872008179579	0.4177501572430367	0.07219782203236869	0.9855159026429745	0.0046840601433322405	0.5386901012915225	0.43450399337303264		0.4807692307692308	0.09328457094397626	0.005804672761573066
unclassified Phapecoctavirus species	0.018354295871249444	0.04349921818972713	2.183229377800843	0.3931881214909017	0.0019904854794084276	0.0014358326393475577	4.775233917060613	0.0023889154323936935	2.9553321149224	0.00987914512464188	0.010125312799841852	0.020913696147232423	0.00046938219914947947	0.03008242584682029	0.029864118261908316	0.07962902243664809	0.0037048837777958906	0.011982724037865407	0.01584714298650729	5.817214519976148	3.9635342131764455	0.04933971847337106
unclassified Phietavirus species	0.0009660155721710234						0.0001922474301324777														0.0005300259712725924	
unclassified Phifelvirus species	0.0009660155721710234						0.0007689897205299108															
unclassified Phikzvirus species	0.0009660155721710234		0.003916691961968921				0.0028837114519871653	0.001990762860328078	0.009402528104744163				0.005632586389793754					0.006251856019755865		0.0018634466308884913	0.005300259712725923	
unclassified Phimunavirus species	0.0009660155721710234		0.013055639873229738				0.009804618936756363	0.001990762860328078					0.00046938219914947947									
unclassified Podoviridae species	0.26179022005834734	0.2903866727800703	1.1821881905209526	0.2308394777785294	0.0019904854794084276	0.0014358326393475577	0.4673535026520533	0.34798534798534797	0.4713017212503012	0.00987914512464188	1.1991263301526993	0.002323744016359158	0.7979497385541151	0.046627760062571445	0.014932059130954158	0.028104360859993443	0.22303400342331262	0.3469780090964505	1.7114914425427874	0.2711314847942755	0.4595325170933376	0.014511681903932665
unclassified Popoffvirus species	0.007728124577368187		0.17788309327275517	0.0727186633295001			0.0001922474301324777	0.0023889154323936935	0.005876580065465102		0.000964315504746843		0.16193685870657043				0.0029639070222367125	0.0031259280098779323	0.0022638775695010415	0.00838550983899821	0.3598876344940902	
unclassified Prasinovirus species	0.0009660155721710234																					
unclassified Przondovirus species	0.0009660155721710234	0.0023513090913366017	0.40505122706695257	0.0008455658526686058	0.0019904854794084276		0.04190993976888014	0.0011944577161968467	0.012928476144023225			0.002323744016359158	0.015958994771082303	0.004512363877023043			0.0014819535111183562	0.03230125610207197		0.002795169946332737	0.20299994699740287	
unclassified Punavirus species	0.0454027318920381	0.09170105456212746	0.018604286819352375	0.04735168774944193			0.012111588098346095	0.036231884057971016	0.024681636274953428				0.04412192672005107				0.056314233422497535	0.03855311212182783		0.06894752534287418	0.004240207770180739	
unclassified Ranavirus species	0.006762109005197164		0.0003263909968307434	0.0016911317053372116			0.006344165194371764	0.0015926102882624622	0.002938290032732551				0.0023469109957473975				0.0014819535111183562	0.0010419760032926442		0.0037268932617769827	0.0010600519425451847	
unclassified Ravinvirus species	0.0019320311443420468	0.0035269636370049025	0.0013055639873229736	0.0025366975580058174			0.0011534845807948662	0.007963051441312312	0.004701264052372082				0.0009387643982989589				0.005927814044473425	0.0062518560197558646		0.0032610316040548597		
unclassified Ripduovirus species	0.004830077860855117		0.009138947911260815	0.004227829263343029			0.011150350947683707	0.006370441153049849	0.022918662255313898				0.012203937177886467			0.0046840601433322405	0.0029639070222367125	0.026570388083962428		0.00046586165772212284	0.05406264906980442	0.002902336380786533
unclassified Risingsunvirus species	0.0038640622886840937	0.0011756545456683008	0.38807889523175393	0.013529053642697693			0.10092990081955079	0.019907628603280776	0.026444610294592958	0.003293048374880627	0.000964315504746843	0.002323744016359158	0.15020230372783344	0.003008242584682029			0.005186837288914246	0.05991362018932704		0.018168604651162792	0.4945142311973287	0.005804672761573066
unclassified Rtpvirus species	0.0009660155721710234			0.0008455658526686058			0.0021147217314572545	0.00039815257206561556												0.00046586165772212284		
