#FeatureID	FAME000001_good_out	FAME000002_good_out	FAME000003_good_out	FAME000004_good_out	FAME000005_good_out	FAME000006_good_out	FAME000007_good_out	FAME000008_good_out	FAME000009_good_out	FAME000010_good_out	FAME000011_good_out	FAME000012_good_out	FAME000013_good_out	FAME000014_good_out	FAME000015_good_out	FAME000016_good_out	FAME000017_good_out	FAME000018_good_out	FAME000019_good_out	FAME000020_good_out	FAME000022_good_out	FAME000023_good_out
N7290	19	0	0	0	12	0	2	10	0	23	0	0	16	8	0	1	0	8	2	35	21	0
N7291	2	0	0	0	2	59	0	0	0	2	0	0	10	2	0	0	0	0	0	0	0	0
N7292	45	0	0	4	9	3675	4	4	2	27	0	0	4	0	0	9	5	23	0	0	33	0
N7294	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7295	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7296	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7297	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7298	2	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0
N730	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
N7300	2	0	4	4	0	854	1	4	0	2	0	0	2	0	1	0	8	0	2	0	0	0
N7301	0	0	0	0	0	581	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
N7303	9	0	4	0	8	73	6	4	0	12	0	2	6	7	0	0	0	0	0	4	10	0
N7305	0	0	2	4	2	1341	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0
N7306	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0
N7307	0	2	0	0	0	446	0	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0
N7308	0	2	2	2	0	986	0	0	0	0	0	2	0	0	0	0	51	2	0	0	0	0
N7309	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
N7310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N7312	9011	16	182	6	2375	8	131	513	6	574	4	2	781	615	4	180	0	154	0	358	348	2
N7313	14565	18	1289	16	11407	30	1681	6111	27	7889	26	14	8972	7995	10	3133	34	3432	8	5222	6258	11
N7314	553	58	285	86	700	180	56	259	131	245	29	17	262	299	208	172	117	410	3	356	170	38
N7316	377	170	127	149	1270	1305	58	1345	199	3441	230	71	211	303	112	205	849	1050	10	1172	2498	187
N7317	54	0	3	0	78	0	14	57	0	72	0	0	77	87	0	35	2	26	0	40	60	0
N7318	575	2	40	2	554	0	121	370	4	510	0	1	495	478	3	244	1	191	0	317	394	1
N7320	605	0	84	2	574	7	44	134	0	214	0	0	169	216	1	39	0	84	0	236	96	0
N7321	77	0	0	0	34	13	6	11	0	15	0	0	30	15	0	3	0	2	0	8	4	0
N7322	17	0	0	0	11	4	2	3	0	6	0	0	3	13	0	4	0	2	0	1	2	0
N7323	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N7324	6	0	0	0	2	3	6	2	0	8	0	0	5	0	0	6	0	32	0	18	28	0
N7325	183	0	20	0	291	4	27	82	0	122	0	0	130	105	0	41	0	35	0	88	67	0
N7326	72	0	7	0	62	6	4	24	0	35	0	0	17	28	0	12	0	1	0	16	25	0
N7327	97	0	7	0	60	2	5	13	0	20	0	0	19	10	0	0	0	5	0	26	11	0
N7328	0	0	0	0	2	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0
N7330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
N7332	224	0	4	0	189	0	45	217	0	230	0	0	238	197	0	100	5	52	0	99	180	0
N7334	1000	0	66	0	880	2	96	283	0	276	3	0	389	310	1	78	2	101	0	274	162	0
N7335	880	0	41	2	534	2	57	223	0	196	0	0	369	227	0	91	0	141	0	179	236	0
N7336	194	0	35	0	187	2	12	48	0	36	0	0	39	42	0	9	2	18	0	41	24	0
N7337	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7338	79	0	1	0	59	0	19	105	0	134	0	0	120	85	0	35	0	27	0	19	68	0
N7339	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N7340	727	2	57	2	507	0	30	137	2	217	2	0	201	153	0	69	0	43	0	165	102	0
N7341	221	0	24	0	170	2	22	72	0	79	0	0	86	93	0	10	0	32	0	73	47	0
N7342	3	0	2	0	4	2	2	0	0	2	0	0	4	3	0	0	0	4	0	0	0	0
N7345	0	0	0	0	0	8	0	0	0	0	0	0	2	1	0	0	0	2	0	0	2	0
N7346	67	0	12	0	59	0	8	13	0	37	0	0	16	22	0	4	0	12	0	35	17	0
N7349	30	0	0	0	42	0	2	1	0	14	0	0	4	4	0	0	0	3	0	4	2	0
N7355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
N7356	2	2	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2
N7363	54	0	210	0	251	0	26	112	0	116	0	0	106	155	2	187	2	129	4	156	107	0
N7367	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0
N7368	3	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0
N7387	4	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	10	0
N7389	4	2	0	0	1	0	0	4	0	6	0	0	4	4	0	1	0	10	0	3	9	0
N7396	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	5	0	3	0	0
N7403	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
N7404	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7407	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
N7409	22	0	0	0	14	0	17	94	0	56	0	0	90	65	0	104	0	100	0	102	154	0
N7410	14	0	0	0	6	0	0	8	0	10	0	0	4	8	0	8	0	16	0	16	9	0
N7411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N7415	0	0	0	0	0	1	0	0	0	0	0	0	0	3	55	0	0	0	0	0	0	0
N7417	26	0	3	0	56	0	13	24	2	41	0	0	71	39	0	97	0	58	0	57	36	0
N7419	3	3	0	2	5	7	3	1	0	2	0	5	0	0	0	1	1	0	0	0	3	0
N742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
N7421	4	0	0	0	6	0	2	2	0	8	0	0	27	20	0	2	0	3	0	2	25	0
N7423	141	2	10	0	62	2	26	52	0	56	0	0	72	56	0	83	0	112	1	80	83	0
N7424	9	0	0	0	6	4	0	10	3	13	0	2	4	4	0	17	2	8	8	4	2	6
N7425	16	0	11	0	66	0	17	15	0	39	0	0	29	42	3	18	2	57	0	17	28	0
N7428	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
N7429	0	0	0	0	0	0	0	0	0	5	0	0	15	0	0	3	0	10	1	8	6	0
N7432	1	0	0	0	0	0	0	3	0	1	0	0	1	3	0	3	0	0	0	5	2	0
N7433	6	0	1	0	11	0	1	3	0	8	1	0	3	7	0	6	0	1	0	4	5	0
N7435	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7438	0	2	4	3	0	3	2	2	2	2	0	2	18	1	6	11	2	6	0	2	8	1
N7439	0	2	3	0	8	1	0	0	2	5	0	4	10	0	1	7	0	4	5	2	4	0
N7440	1	2	3	0	7	0	0	1	0	1	0	2	7	2	4	1	1	3	0	0	3	0
N7441	60	127	170	80	219	71	71	95	85	106	89	40	111	135	62	160	63	140	141	109	112	39
N7444	2	0	3	0	2	0	0	0	0	2	15	2	2	2	3	0	0	0	0	1	0	0
N7448	35	1	4	1	24	8	35	31	0	62	1	0	121	54	28	37	4	58	0	46	68	0
N7449	21	0	29	8	25	0	9	23	0	24	16	0	26	21	0	30	0	37	0	36	23	8
N745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N7450	144	0	10	0	121	1	86	121	2	271	4	0	530	213	4	131	2	260	2	113	307	0
N7452	5	1	18	0	32	0	13	12	0	47	2	0	59	31	15	38	0	23	11	20	71	0
N7453	5	0	3	0	35	5	13	14	0	26	97	0	25	36	6	24	0	61	0	7	48	2
N7454	119	0	31	0	115	0	112	119	0	271	1	34	366	182	0	83	2	130	96	124	170	0
N7455	1	0	2	0	6	4	2	5	1	9	0	0	20	9	0	2	0	1	0	5	13	0
N7456	369	3	189	4	511	22	383	805	2	1107	18	6	1472	1349	16	864	2	908	22	896	790	8
N7457	1315	175	715	0	1486	133	876	1152	4	1465	245	0	1838	1520	544	1762	11	1957	404	1572	1724	337
N7458	0	0	0	0	0	0	0	2	0	0	0	0	3	5	1	0	0	0	0	0	0	0
N7459	17	3	8	6	13	7	4	10	2	8	2	6	25	10	10	12	3	6	3	14	7	0
N7460	27	0	3	2	35	4	22	21	0	65	12	0	132	60	1	23	0	30	0	16	65	0
N7461	14	0	10	0	31	3	33	23	1	70	0	180	203	44	4	41	6	43	3	30	89	1
N7465	3	0	0	1	9	0	2	0	0	4	0	2	2	1	0	4	0	5	0	7	2	2
N7466	4	0	0	0	7	0	8	45	4	54	0	0	93	50	0	76	0	69	0	98	65	2
N7467	2	0	0	0	0	0	0	2	0	4	0	0	12	3	0	4	2	6	0	1	0	0
N7468	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	1	0	2	0	0	1	0
N7470	9	0	0	0	6	0	6	6	0	12	0	0	22	15	0	16	1	25	0	20	16	0
N7471	77	2	31	8	106	0	64	87	0	228	0	0	247	179	1	112	0	183	2	105	118	0
N7472	9	0	2	0	20	0	15	29	0	39	0	0	58	31	0	73	0	46	0	39	11	0
N7473	0	0	0	0	1	0	1	2	0	1	0	0	0	6	0	0	0	0	0	1	2	0
N7474	1	0	0	0	2	0	2	3	0	13	0	0	4	2	0	7	0	8	0	8	7	0
N7475	0	0	0	0	0	0	2	0	2	3	0	0	5	1	3	0	0	1	0	0	0	0
N7477	2	0	0	0	0	0	0	3	2	1	0	0	0	2	0	4	0	1	0	1	3	0
N7478	2	0	0	1	0	1	1	0	0	2	0	0	1	2	0	3	1	0	0	0	1	0
N7481	3	0	0	0	4	0	0	9	0	10	0	0	18	12	0	18	0	14	0	11	4	0
N7486	605	0	54	0	415	0	116	912	2	684	0	2	1214	783	0	72	0	356	0	93	984	0
N7490	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0
N7492	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
N7493	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	1	0	2	0	2	0	0
N7494	0	0	4	0	0	0	0	0	0	0	0	0	6	0	2	2	0	0	0	2	0	0
N7496	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N7498	5288	12	307	10	6884	57	1256	5542	11	5780	61	30	12015	5400	75	630	16	833	78	377	2595	83
N7499	3567	16	283	5	2727	14	1954	7256	3	11429	7	4	15313	7828	21	938	19	2091	13	842	6353	10
N750	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
N7501	15	0	0	0	23	0	3	24	2	29	0	0	53	29	2	9	0	18	2	5	31	0
N7502	0	0	2	0	0	0	0	5	0	4	0	0	4	3	4	0	0	2	0	0	1	2
N7503	2	0	2	0	8	0	0	2	0	6	0	0	7	8	0	3	0	4	0	0	17	0
N7504	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	2	0	0	0	0
N7506	164	1	32	0	220	5	154	242	0	417	0	0	571	430	0	592	2	515	4	459	427	0
N7507	16	0	18	0	34	1	159	35	0	45	0	0	70	36	0	43	0	63	0	30	45	0
N7510	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	2	0
N7511	119	3	163	0	276	18	18	137	0	137	2	1	87	93	0	103	0	84	0	96	65	0
N7514	0	0	1	0	0	0	0	2	0	7	0	0	2	2	2	12	0	3	0	2	0	0
N7515	2	2	42	6	8	0	2	5	0	13	0	0	2	2	1	2	1	11	0	13	3	0
N7516	1	0	1	2	6	2	1	0	1	4	1	0	10	1	0	2	0	1	0	2	0	0
N7518	4	3	0	1	4	2	13	17	0	7	2	0	13	14	0	12	0	1	0	25	8	3
N7519	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7520	43	0	2	0	95	0	11	8	0	18	0	0	17	22	0	9	7	17	4738	22	17	1
N7522	64	0	46	5	89	6	256	96	3	87	2	5	106	76	6	66	2	94	0	67	81	1
N7523	2960	0	211	4	1355	4	378	686	0	924	2	0	951	679	2	1001	5	1132	0	1007	843	2
N7524	12	0	2	0	14	0	6	8	0	21	0	0	24	15	0	23	0	39	0	36	21	0
N7525	154	0	18	0	114	2	39	160	0	143	0	0	184	183	3	181	0	198	4	175	135	2
N7526	0	2	2	3	3	2	0	0	5	1	2	0	2	9	5	0	3	0	1	1	4	4
N7527	6	1	0	0	8	6	4	28	1	17	0	0	29	15	2	20	0	10	0	15	17	0
N7528	2	2	2	6	2	7	5	6	6	2	0	0	6	4	20	8	9	6	0	2	6	2
N7529	51	5	5	1	40	2	58	99	0	189	0	0	249	131	0	79	0	122	0	78	132	0
N7530	27	0	28	0	7	0	5	20	0	24	0	0	9	26	1	15	0	30	0	12	11	0
N7532	26	6	41	81	100	138	63	63	69	84	47	7	69	73	102	113	86	74	133	94	54	50
N7533	0	0	0	0	0	2	2	0	0	0	2	0	0	3	0	0	0	3	0	2	3	0
N7537	3	0	2	3	6	2	2	0	0	3	0	0	19	4	12	8	2	6	27	6	6	2
N7538	4	0	8	2	20	6	3	13	0	16	2	6	14	22	8	16	0	21	12	21	6	2
N7539	60	0	3	0	41	2	37	141	0	140	0	2	124	112	0	147	0	170	0	154	152	0
N7546	2	0	0	3	2	0	0	3	2	4	0	0	0	2	0	4	2	0	0	8	0	0
N755	0	0	0	0	3	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
N7565	22	26	18	20	8	20	1	35	0	6	0	20	22	26	18	15	11	15	1	14	4	0
N757	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
N7572	0	0	0	0	3	0	0	0	0	3	0	0	6	4	0	0	0	2	0	0	2	0
N7574	2	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
N7575	34	0	60	0	88	0	0	43	0	54	0	0	36	20	0	55	0	49	0	39	41	0
N7577	0	0	2	1	2	2	4	1	0	0	0	2	2	0	16	0	2	4	3	0	2	2
N7578	0	2	1	5	4	2	7	2	0	0	0	0	4	7	6	0	1	0	3	0	1	0
N7579	0	2	7	2	6	14	8	2	9	0	2	0	3	0	18	1	4	2	15	2	0	0
N7580	1	1	30	39	14	8	16	4	3	6	8	9	2	0	35	20	2	4	10	0	3	7
N7582	0	2	0	0	0	0	0	0	1	1	0	2	2	4	2	4	0	0	0	2	1	0
N7583	11	0	14	6	47	10	43	18	0	41	8	0	29	32	0	33	18	36	0	24	25	8
N7584	0	0	0	0	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
N7587	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
N7589	0	4	4	7	6	1	6	13	0	0	6	1	1	2	10	5	10	4	0	9	2	8
N759	2	0	0	0	0	0	2	0	0	9	0	0	6	2	0	2	0	8	0	0	6	0
N7590	1	8	10	4	15	5	15	15	4	0	10	7	4	4	3	4	9	8	6	18	2	11
N7591	2	9	10	6	12	1	9	11	2	0	5	2	0	3	14	8	6	6	9	3	2	0
N7592	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
N7593	0	3	2	9	1	0	0	6	1	1	4	0	7	3	8	0	1	0	1	0	2	2
N7594	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	2	2
N7595	0	0	1	1	0	2	2	0	2	0	1	1	0	0	1	3	2	0	0	0	1	0
N7596	0	3	0	0	0	2	0	3	0	0	0	1	0	0	0	4	0	2	2	0	0	0
N7597	2	1	0	1	2	3	2	1	2	2	2	0	3	0	2	0	2	3	0	0	2	0
N7598	5	11	11	9	9	17	8	4	17	7	9	9	5	7	11	14	2	10	5	12	11	5
N7599	0	0	2	3	2	0	2	0	0	0	0	2	0	0	0	2	0	1	2	0	0	0
N7600	1	1	0	0	0	0	4	2	2	1	0	0	0	1	6	4	0	3	0	1	1	0
N7602	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7604	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N7607	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
N7608	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1
N7609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
N7610	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
N7611	0	0	8	4	4	2	4	0	2	2	0	1	0	0	3	0	0	1	2	0	0	2
N7612	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
N7613	0	1	0	0	2	0	0	1	2	0	0	0	0	0	1	0	2	0	0	1	0	0
N7616	0	0	0	4	0	0	2	1	0	0	0	2	4	0	0	0	1	0	1	1	0	0
N7617	0	0	0	0	0	0	2	0	0	0	0	0	7	0	3	0	0	0	0	1	0	0
N7618	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	1	0	1	0
N7620	0	0	0	0	0	0	0	0	2	4	2	1	0	0	2	0	1	0	1	0	0	0
N7622	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N7623	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	1	0	0	0	0	0	0
N7627	0	0	2	0	0	1	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
N7628	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	0	0	0	0	2	0	0
N7629	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
N7630	0	0	0	0	2	0	0	4	0	6	0	0	4	2	0	0	0	2	0	0	4	0
N7632	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7633	0	0	2	0	8	4	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0
N7638	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
N7641	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	10	0	4	3	0
N7642	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	3	0	0	2	0
N7644	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
N7650	7	0	0	0	0	0	4	5	0	6	0	0	14	2	0	3	0	4	0	0	4	0
N7651	2	0	0	0	0	0	9	9	0	12	0	0	22	8	0	21	0	8	0	7	18	0
N7654	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
N7655	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7657	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7658	0	0	0	0	0	7	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0
N7659	0	0	0	0	0	0	9	0	0	0	0	0	3	8	0	8	6	7	28130	10	1	8
N7660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
N7661	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
N7664	0	0	0	0	0	0	0	3	0	2	0	0	11	2	0	4	2	5	0	6	2	0
N7665	27	0	2	0	6	190	0	4	0	0	0	0	2	6	4	6	0	0	0	3	0	0
N7666	277	0	0	4	45	183	10	22	0	115	0	0	40	7	0	16	0	30	0	0	156	2
N7667	28	0	2	2	28	186	4	0	0	10	0	0	10	0	0	10	0	13	0	0	29	0
N7668	0	0	0	0	0	38	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
N7669	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7670	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7672	4	0	0	0	2	46	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
N7675	3	0	0	0	10	1	0	4	0	8	0	0	8	14	0	6	0	2	0	2	5	0
N7676	4	0	2	0	2	38	0	8	0	14	0	0	14	12	0	4	0	3	0	2	4	0
N7677	7	2	1	0	2	1384	2	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0
N7678	0	0	0	0	0	178	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7679	459	1	979	2	822	272	172	506	0	503	17	0	493	587	11	631	4	513	0	580	430	51
N7680	0	0	0	0	0	143	0	4	0	2	0	0	2	1	0	0	0	0	0	0	0	0
N7681	4	0	0	0	0	186	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0
N7682	0	0	2	1	0	948	0	4	2	0	0	0	0	0	0	0	9	0	0	0	0	0
N7685	3	0	0	0	7	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	2	0
N7686	0	5	0	0	4	0	0	0	0	2	0	0	0	6	0	0	8	0	0	0	0	0
N7687	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7688	41	0	1	0	53	0	6	42	0	34	2	0	46	65	0	18	0	14	0	33	20	0
N7690	9006	47	777	30	8469	160	1468	4793	50	7066	55	20	7341	6673	42	1950	122	2225	9	4352	4424	54
N7693	115	0	7	0	143	0	18	100	0	92	0	0	134	150	1	50	0	38	0	49	77	2
N7694	417	2	25	0	603	32	59	215	4	226	0	0	276	264	0	63	0	65	0	117	276	4
N7695	591	0	42	0	520	2	47	120	0	144	1	4	179	177	1	97	2	68	0	217	168	0
N7697	57	0	2	1	36	0	18	59	0	49	0	0	55	48	2	76	0	84	1	70	71	0
N7698	204	0	28	0	214	0	25	70	0	81	2	0	116	71	0	32	0	54	0	138	99	0
N7699	439	0	44	2	526	1	64	324	0	312	4	2	375	363	0	96	0	130	0	214	148	0
N7700	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7701	0	0	0	0	0	68	0	0	0	0	0	1	0	0	0	2	0	22	0	2	0	0
N7704	8	0	0	0	0	0	0	3	0	0	0	0	3	6	0	2	0	0	0	14	2	0
N7705	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N7706	156	0	0	0	56	0	8	46	0	86	0	0	37	45	0	26	0	0	0	4	1	0
N7708	20	0	4	0	37	6	3	9	0	14	0	0	10	13	0	0	0	3	0	15	5	0
N771	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
N7711	2	0	0	0	0	2	0	2	0	4	0	0	7	2	0	0	0	0	0	0	2	0
N7712	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
N7713	103	0	14	0	133	10	28	48	0	62	0	0	50	45	0	14	0	15	0	51	39	0
N7714	160	0	38	0	170	2	17	132	0	108	2	0	175	147	0	39	2	61	0	105	121	0
N7715	62	0	121	5	226	14	11	96	0	82	9	0	77	136	10	123	10	83	0	105	74	2
N7719	6	0	0	0	5	0	0	1	0	2	0	0	7	4	0	3	0	1	0	4	1	0
N7720	8	0	0	0	12	0	2	9	0	3	0	0	7	5	0	0	0	2	1	7	2	0
N7721	38	0	9	0	53	0	2	12	0	8	0	0	24	25	0	12	0	14	0	13	2	0
N7725	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
N7733	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0
N7737	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	2	0	0	3	0
N7738	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
N7739	4	0	2	0	17	0	7	10	0	23	0	0	29	15	0	19	2	13	0	0	25	0
N7741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
N7761	13	0	0	0	2	0	0	2	0	6	0	0	13	2	0	0	0	5	0	4	6	0
N7762	71	0	0	0	18	0	10	38	0	42	1	0	85	3	0	2	0	8	0	0	25	0
N7763	1	0	0	0	0	0	0	1	0	2	0	0	9	0	0	4	0	2	0	0	8	0
N7764	50	0	2	0	11	0	8	19	0	15	0	0	42	10	0	6	0	30	0	18	20	0
N7766	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
N7767	0	0	0	2	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
N7778	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	1	0	2	0	1	2	0
N7779	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7781	14	8	4	1	0	0	6	29	0	28	2	0	21	8	0	10	0	101	0	0	88	0
N7783	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2
N7785	4	0	0	0	2	0	10	18	0	12	0	0	14	10	0	14	0	32	0	2	45	0
N7791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
N7792	27	0	1	0	6	0	4	10	0	14	0	0	21	8	0	3	0	2	0	3	9	0
N7793	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
N7795	94	0	90	0	138	1	19	65	0	82	2	0	56	56	2	86	9	67	0	50	52	4
N780	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7804	0	2	0	0	0	0	0	2	0	4	0	0	4	0	0	0	0	0	0	0	2	0
N7811	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
N7814	0	0	0	0	6	0	2	0	0	7	0	0	3	1	0	2	0	1	0	4	4	0
N7816	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	2	0	0	1	0
N7817	0	0	0	0	2	0	0	0	0	0	0	0	5	5	1	5	0	5	0	1	2	0
N7818	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
N7822	21	0	14	0	27	0	10	39	0	43	0	0	28	37	2	32	0	31	2	57	32	0
N7824	0	0	4	2	0	2	0	0	2	2	0	0	0	0	0	4	2	4	0	1	1	0
N7825	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
N7826	2	0	0	0	0	0	2	0	0	4	0	0	5	2	0	0	0	0	0	0	0	0
N7828	1	0	0	0	4	0	0	0	0	4	0	0	4	2	0	8	0	10	0	9	5	0
N7829	48	0	29	0	55	0	7	42	0	59	0	0	40	54	0	58	0	58	0	34	52	0
N7831	2	0	0	0	0	0	0	0	0	6	0	0	4	0	42	10	0	13	0	4	12	0
N7835	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	3	0
N7838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
N7839	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
